dataset,method,model,split,channel,payload_len,trajectories,decoded_len_mean,decoded_len_std,bit_match_rate_mean,bit_match_rate_std,payload_recovery_rate,c_nom_proxy_bits,c_eff_proxy_bits,runs
toolbench,rank,gemini-flash,G2_category,L1_top10_rank,32,60,1.2833,2.5451,0.413889,0.49431,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G2_category,L1_top10_rank,64,60,1.2833,2.5451,0.413889,0.49431,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G2_category,L2_top8_rank,8,60,1.2833,2.5451,0.430556,0.49697,0.033333,1.2833,0.042776,3
toolbench,rank,gemini-flash,G2_category,L2_top8_rank,16,60,1.2833,2.5451,0.430556,0.49697,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G2_category,L2_top8_rank,32,60,1.2833,2.5451,0.430556,0.49697,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G2_category,L2_top8_rank,64,60,1.2833,2.5451,0.430556,0.49697,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G2_category,L3_top6_rank,8,60,1.25,2.4607,0.421152,0.487379,0.016667,1.25,0.020834,3
toolbench,rank,gemini-flash,G2_category,L3_top6_rank,16,60,1.25,2.4607,0.421152,0.487379,0.0,1.25,0.0,3
toolbench,rank,gemini-flash,G2_category,L3_top6_rank,32,60,1.25,2.4607,0.421152,0.487379,0.0,1.25,0.0,3
toolbench,rank,gemini-flash,G2_category,L3_top6_rank,64,60,1.25,2.4607,0.421152,0.487379,0.0,1.25,0.0,3
toolbench,rank,gemini-flash,G2_category,L4_top4_rank,8,60,1.25,2.4607,0.340582,0.451736,0.016667,1.25,0.020834,3
toolbench,rank,gemini-flash,G2_category,L4_top4_rank,16,60,1.25,2.4607,0.340582,0.451736,0.0,1.25,0.0,3
toolbench,rank,gemini-flash,G2_category,L4_top4_rank,32,60,1.25,2.4607,0.340582,0.451736,0.0,1.25,0.0,3
toolbench,rank,gemini-flash,G2_category,L4_top4_rank,64,60,1.25,2.4607,0.340582,0.451736,0.0,1.25,0.0,3
toolbench,rank,gemini-flash,G2_category,L5_top2_rank,8,60,0.9167,1.5976,0.278472,0.437777,0.0,0.9167,0.0,3
toolbench,rank,gemini-flash,G2_category,L5_top2_rank,16,60,0.9167,1.5976,0.278472,0.437777,0.0,0.9167,0.0,3
toolbench,rank,gemini-flash,G2_category,L5_top2_rank,32,60,0.9167,1.5976,0.278472,0.437777,0.0,0.9167,0.0,3
toolbench,rank,gemini-flash,G2_category,L5_top2_rank,64,60,0.9167,1.5976,0.278472,0.437777,0.0,0.9167,0.0,3
toolbench,rank,gemini-flash,G2_category,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G2_category,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G2_category,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G2_category,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L0_exact_probs,8,60,1.0333,1.3774,0.583333,0.497167,0.016667,1.0333,0.017222,3
toolbench,rank,gemini-flash,G2_instruction,L0_exact_probs,16,60,1.0333,1.3774,0.583333,0.497167,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L0_exact_probs,32,60,1.0333,1.3774,0.583333,0.497167,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L0_exact_probs,64,60,1.0333,1.3774,0.583333,0.497167,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L1_top10_rank,8,60,1.0333,1.3774,0.566667,0.499717,0.016667,1.0333,0.017222,3
toolbench,rank,gemini-flash,G2_instruction,L1_top10_rank,16,60,1.0333,1.3774,0.566667,0.499717,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L1_top10_rank,32,60,1.0333,1.3774,0.566667,0.499717,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L1_top10_rank,64,60,1.0333,1.3774,0.566667,0.499717,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L2_top8_rank,8,60,1.0333,1.3774,0.577083,0.494189,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L2_top8_rank,16,60,1.0333,1.3774,0.577083,0.494189,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L2_top8_rank,32,60,1.0333,1.3774,0.577083,0.494189,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L2_top8_rank,64,60,1.0333,1.3774,0.577083,0.494189,0.0,1.0333,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L3_top6_rank,8,60,0.9833,1.2554,0.535119,0.484786,0.0,0.9833,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L3_top6_rank,16,60,0.9833,1.2554,0.535119,0.484786,0.0,0.9833,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L3_top6_rank,32,60,0.9833,1.2554,0.535119,0.484786,0.0,0.9833,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L3_top6_rank,64,60,0.9833,1.2554,0.535119,0.484786,0.0,0.9833,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L4_top4_rank,8,60,0.9833,1.2554,0.500397,0.485472,0.0,0.9833,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L4_top4_rank,16,60,0.9833,1.2554,0.500397,0.485472,0.0,0.9833,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L4_top4_rank,32,60,0.9833,1.2554,0.500397,0.485472,0.0,0.9833,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L4_top4_rank,64,60,0.9833,1.2554,0.500397,0.485472,0.0,0.9833,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L5_top2_rank,8,60,0.7667,0.9088,0.368333,0.469861,0.0,0.7667,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L5_top2_rank,16,60,0.7667,0.9088,0.368333,0.469861,0.0,0.7667,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L5_top2_rank,32,60,0.7667,0.9088,0.368333,0.469861,0.0,0.7667,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L5_top2_rank,64,60,0.7667,0.9088,0.368333,0.469861,0.0,0.7667,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G2_instruction,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L0_exact_probs,8,60,1.2833,1.7764,0.541667,0.498231,0.016667,1.2833,0.021389,3
toolbench,rank,gemini-flash,G3_instruction,L0_exact_probs,16,60,1.2833,1.7764,0.541667,0.498231,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L0_exact_probs,32,60,1.2833,1.7764,0.541667,0.498231,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L0_exact_probs,64,60,1.2833,1.7764,0.541667,0.498231,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L1_top10_rank,8,60,1.2833,1.7764,0.55,0.501692,0.016667,1.2833,0.021389,3
toolbench,rank,gemini-flash,G3_instruction,L1_top10_rank,16,60,1.2833,1.7764,0.55,0.501692,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L1_top10_rank,32,60,1.2833,1.7764,0.55,0.501692,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L1_top10_rank,64,60,1.2833,1.7764,0.55,0.501692,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L2_top8_rank,8,60,1.2833,1.7764,0.541667,0.498231,0.016667,1.2833,0.021389,3
toolbench,rank,gemini-flash,G3_instruction,L2_top8_rank,16,60,1.2833,1.7764,0.541667,0.498231,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L2_top8_rank,32,60,1.2833,1.7764,0.541667,0.498231,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L2_top8_rank,64,60,1.2833,1.7764,0.541667,0.498231,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L3_top6_rank,8,60,1.2833,1.7764,0.516667,0.49546,0.016667,1.2833,0.021389,3
toolbench,rank,gemini-flash,G3_instruction,L3_top6_rank,16,60,1.2833,1.7764,0.516667,0.49546,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L3_top6_rank,32,60,1.2833,1.7764,0.516667,0.49546,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L3_top6_rank,64,60,1.2833,1.7764,0.516667,0.49546,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L4_top4_rank,8,60,1.2833,1.7764,0.474444,0.479735,0.016667,1.2833,0.021389,3
toolbench,rank,gemini-flash,G3_instruction,L4_top4_rank,16,60,1.2833,1.7764,0.474444,0.479735,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L4_top4_rank,32,60,1.2833,1.7764,0.474444,0.479735,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L4_top4_rank,64,60,1.2833,1.7764,0.474444,0.479735,0.0,1.2833,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L5_top2_rank,8,60,1.0167,1.3838,0.399861,0.469975,0.0,1.0167,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L5_top2_rank,16,60,1.0167,1.3838,0.399861,0.469975,0.0,1.0167,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L5_top2_rank,32,60,1.0167,1.3838,0.399861,0.469975,0.0,1.0167,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L5_top2_rank,64,60,1.0167,1.3838,0.399861,0.469975,0.0,1.0167,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L6_selected_only,8,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L6_selected_only,16,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L6_selected_only,32,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
toolbench,rank,gemini-flash,G3_instruction,L6_selected_only,64,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
